Signature	DrugBank_ID	DrugBank_Name	Enrichment_Score	Normalized_Enrichment_Score	p-value	FDR	Cell_Line
AML001_HL60_6H:BRD-K27316855:1.11111	DB00136	Calcitriol	0.36054921132633216	1.6551870988336546	0.0006200396825396825	0.019995383750802825	HL60
CPC006_NOMO1_6H:BRD-K01976263-003-04-5:0.63	DB01735	3-Chloroalaninate	0.3805919932286545	1.6309146625083837	0.0006299091131136793	0.020011104055741143	NOMO1
LPROT003_NPC_6H:F13	DB11794	Berzosertib	-0.3646572645026369	-1.6710973312012805	0.000632472040107983	0.020011104055741143	NPC
NMH002_NPC_6H:BRD-K01638814-050-01-2:10	DB11738	Rilmenidine	-0.3678904554109272	-1.6488646572631929	0.0006359075814314987	0.020011104055741143	NPC
NMH002_NPC_24H:BRD-K13927029-001-02-7:10	DB00162	Vitamin A	-0.3491481681159993	-1.6457656434804313	0.000638616658069904	0.020011104055741143	NPC
NMH001_NPC_24H:BRD-K25075681-001-01-2:10	DB06455	Meclinertant	0.36637718714033907	1.6352591835659573	0.0006417708030611257	0.020011104055741143	NPC
LJP008_NPC.CAS9_24H:G21	DB00928	Azacitidine	-0.3549823399124901	-1.635165597659728	0.0006420483287287443	0.020011104055741143	NPC.CAS9
LJP007_NPC_24H:G13	DB01254	Dasatinib	0.37615619544851064	1.667964744811533	0.0006501199110058077	0.020052104881961307	NPC
NMH001_NPC_6H:BRD-K09557221-001-01-6:10	DB13070	Surinabant	0.36139565433945353	1.6478189414874869	0.0006505522465737581	0.020052104881961307	NPC
CPC006_U937_6H:BRD-K35960502-001-10-1:10	DB06803	Niclosamide	0.35219628337304393	1.6364832150163315	0.0006641547991570343	0.020335674096552715	U937
NMH001_NPC_24H:BRD-K39981244-001-01-5:10	DB00368	Norepinephrine	-0.35296731886998317	-1.6290186149182215	0.0006670421867125196	0.020335674096552715	NPC
CPC006_NOMO1_6H:BRD-K73319509-001-02-3:40	DB12848	PF-04217903	-0.367296309740441	-1.6219060161668426	0.0006785743038862756	0.020509533924916015	NOMO1
NMH002_NPC_24H:BRD-K08252256-236-26-2:10	DB00586	Diclofenac	-0.35628899709414313	-1.6489791393526128	0.0006814310051107325	0.020509533924916015	NPC
LJP009_NPC_24H:I15	DB12146	Rigosertib	0.35544552354602416	1.6460358046949666	0.0006837736709149272	0.020509533924916015	NPC
LJP007_NPC.CAS9_24H:P20	DB11886	Infigratinib	0.37098183618369224	1.6411398068304637	0.0007100561705149175	0.02118397526899853	NPC.CAS9
LJP007_JURKAT_24H:M02	DB07794	5-(2-PHENYLPYRAZOLO[1,5-A]PYRIDIN-3-YL)-1H-PYRAZOLO[3,4-C]PYRIDAZIN-3-AMINE	0.3581986850031716	1.6486450447711753	0.000716068974860173	0.021249727716728218	JURKAT
NMH002_NPC_6H:BRD-K26521938-001-06-4:10	DB00917	Dinoprostone	-0.37069433709801913	-1.6073230818588438	0.0007350000540441216	0.021696112706413515	NPC
NMH002_NPC_24H:BRD-K41260949-001-14-1:10	DB00313	Valproic acid	0.35617387019621316	1.6373076889636367	0.0007446252317051918	0.02178820258068547	NPC
CPC014_NEU_24H:BRD-K70557564-305-01-0:10	DB06191	Zosuquidar	-0.3537155019198332	-1.6343523010832917	0.0007486775409011132	0.02178820258068547	NEU
NMH001_NEU_6H:BRD-K37289225-001-30-7:10	DB00363	Clozapine	-0.38061641602398927	-1.6572683503206331	0.0007498359733808229	0.02178820258068547	NEU
LJP008_NPC_24H:M06	DB02709	Resveratrol	-0.3218633336024286	-1.5981983221131855	0.0007596746804897668	0.021877698541143638	NPC
CPC015_NPC_24H:BRD-K34415467-003-08-0:10	DB00662	Trimethobenzamide	-0.3869170301735882	-1.565965311787541	0.0007619675237085166	0.021877698541143638	NPC
LJP007_NPC.CAS9_24H:M20	DB12874	Quizartinib	0.40188189124321133	1.5724965926763692	0.0007646802680629162	0.021877698541143638	NPC.CAS9
LJP007_NPC.CAS9_24H:D12	DB08875	Cabozantinib	0.3990949268612599	1.5632053603339537	0.0007724103377729531	0.021986108543037272	NPC.CAS9
CPC014_NPC_24H:BRD-K61341215-004-01-2:10	DB01339	Vecuronium	0.34661020732962755	1.6363049681233535	0.0007781124497991968	0.02203598658593766	NPC
CPC006_THP1_6H:BRD-K82135108-001-01-9:10	DB05719	Elesclomol	-0.360623602460086	-1.6470273299153495	0.0007851982982611426	0.02212435003029755	THP1
CPC006_NOMO1_6H:BRD-A35588707-001-03-0:1.25	DB00444	Teniposide	0.34245447106284116	1.6164495361538087	0.0007975571962446449	0.02235965627059736	NOMO1
AML001_U937_24H:BRD-K71879491:3.33333	DB00982	Isotretinoin	0.3755869238347915	1.6374251854401476	0.0008227363923730893	0.02292123259999936	U937
CPC014_NPC_24H:BRD-K53972329-001-01-3:10	DB08877	Ruxolitinib	-0.366343439385494	-1.621293315606281	0.0008260532178527623	0.02292123259999936	NPC
CPC014_NPC_24H:BRD-K37130656-001-01-2:10	DB06228	Rivaroxaban	-0.35278180585886215	-1.6489008849744389	0.0008299137811793996	0.02292123259999936	NPC
LJP009_NEU_24H:N10	DB08896	Regorafenib	-0.36783934266353724	-1.6320087696156664	0.0008386663914120562	0.022976922436173636	NEU
LJP007_NPC.CAS9_24H:P21	DB11886	Infigratinib	0.3764200219905962	1.6144257539465332	0.00084016708675021	0.022976922436173636	NPC.CAS9
CPC015_NPC_24H:BRD-A41519720-001-03-0:10	DB00973	Ezetimibe	0.33987807238108964	1.6334509960988348	0.0008550017602977417	0.02326856010098098	NPC
CPC015_NPC_24H:BRD-A22143024-231-02-0:10	DB04574	Estrone sulfate	0.37294111543319214	1.6155139291354181	0.0008652100266874642	0.02331546886701616	NPC
NMH002_NPC_24H:BRD-K77175907-001-04-9:10	DB00146	Calcifediol	0.3381401369580236	1.6356181451360285	0.0008680982097521825	0.02331546886701616	NPC
CPC006_SKM1_6H:BRD-U94846492-000-01-1:10	DB00908	Quinidine	-0.32255611324538314	-1.5785193634399057	0.0008692628650904034	0.02331546886701616	SKM1
AML001_HL60_24H:BRD-K19706299:10	DB00374	Treprostinil	0.34563998282470215	1.6307626532925623	0.0008987063358796679	0.023989869128577358	HL60
CPC016_NPC_24H:BRD-A19195498-050-09-1:10	DB00726	Trimipramine	0.33779330372066346	1.6142763768047137	0.0009038238702201622	0.024011587485515642	NPC
NMH002_NPC_6H:BRD-K24994810-001-02-7:10	DB01889	16,17-Androstene-3-Ol	0.38394245165101126	1.5875944339387413	0.0009123108296662016	0.024035571815975723	NPC
CPC018_NPC_24H:BRD-K40992116-001-05-5:10	DB13154	Parachlorophenol	0.3625377420352768	1.62755083474789	0.0009133431125626193	0.024035571815975723	NPC
CPC016_NPC_24H:BRD-K96862998-001-03-1:10	DB04951	Pirfenidone	0.32971592086628576	1.5996818762094847	0.0009301488238118099	0.024261781974758586	NPC
CPC016_NPC_24H:BRD-K99621550-003-03-4:10	DB01199	Tubocurarine	-0.35946143585772955	-1.621087897223053	0.0009306365554038963	0.024261781974758586	NPC
CPC006_WSUDLCL2_6H:BRD-A14395271-001-01-5:10	DB00933	Mesoridazine	-0.3689465327312664	-1.6211017643249919	0.0009376645729772777	0.02433130536111736	WSUDLCL2
AML001_HL60_24H:BRD-A19500257:3.33333	DB02424	Geldanamycin	0.38234428446275587	1.6050198504426505	0.0009622547802334244	0.02485379360612164	HL60
NMH002_NEU_24H:BRD-K55591206-001-11-6:10	DB12116	Epigallocatechin gallate	-0.3659581181967301	-1.6278184269961857	0.0009707559762164785	0.024875187563824907	NEU
NMH002_NPC_6H:BRD-K08252256-236-26-2:10	DB00586	Diclofenac	-0.35877356891479295	-1.623757266146877	0.0009773961671223725	0.024875187563824907	NPC
CPC013_NPC_24H:BRD-K77908580-001-04-7:10	DB11841	Entinostat	0.3467746045912106	1.6106745407266185	0.0009801404868031085	0.024875187563824907	NPC
CPC006_SKM1_6H:BRD-K64890080-001-03-9:10	DB16107	BI 2536	-0.3616455523775255	-1.609626114904306	0.000985859083767214	0.024875187563824907	SKM1
KHW001_U937_6H:BRD-A37630846-001-02-2:1	DB00694	Daunorubicin	0.3550878620111294	1.6225662295575525	0.0009886871375606046	0.024875187563824907	U937
CPC006_THP1_6H:BRD-K54233340-300-01-0:10	DB08597	Dorsomorphin	0.352913700126591	1.6071715573982983	0.0009899285529826978	0.024875187563824907	THP1
NMH001_NEU_6H:BRD-K69726342-001-02-6:10	DB01076	Atorvastatin	-0.3740529964833292	-1.6083920989743135	0.0009942941076775324	0.024875187563824907	NEU
CPC014_NPC_24H:BRD-K89085489-001-11-7:10	DB05076	Fenretinide	0.3509035313931681	1.6268764384504304	0.0010046976403182447	0.025012017838553082	NPC
NMH002_NPC_24H:BRD-K41260949-236-10-1:10	DB00313	Valproic acid	0.36994278006276005	1.5884617454783423	0.001010560916834168	0.025012017838553082	NPC
LPROT002_NPC.TAK_6H:G08	DB01234	Dexamethasone	-0.3431832670705187	-1.606364156655755	0.00101321312627944	0.025012017838553082	NPC.TAK
CPC014_NPC_24H:BRD-K58772419-001-02-1:10	DB14980	AZD-6482	0.3568839354141416	1.6334797664347704	0.0010296703470781125	0.025273065558242592	NPC
LJP009_NEU_24H:L10	DB05984	RAF-265	-0.35701551799709436	-1.6372855807973867	0.001035675021111837	0.025273065558242592	NEU
LJP007_NPC.TAK_24H:E22	DB12021	Dinaciclib	0.36712700343967347	1.5743109992858242	0.0010373780270366648	0.025273065558242592	NPC.TAK
CPC006_NOMO1_6H:BRD-A34817987-001-11-8:10	DB01167	Itraconazole	-0.3529049097123503	-1.6221796529485863	0.001042385654519587	0.02528465028941207	NOMO1
NMH001_NEU_24H:BRD-K10852020-001-02-9:10	DB00323	Tolcapone	-0.33475253627511803	-1.6265502267681335	0.0010866404444512465	0.02618751577686866	NEU
CPC006_U937_6H:BRD-A45889380-300-04-8:10	DB01103	Quinacrine	0.3274428587453852	1.5812378648071521	0.0010889950995220522	0.02618751577686866	U937
LJP007_NPC.TAK_24H:E08	DB05913	OSI-930	-0.32664161753621157	-1.599927293277529	0.0011155267377814962	0.02656297009570507	NPC.TAK
LPROT003_NPC_6H:F19	DB00480	Lenalidomide	0.3046204851632276	1.5607319787402014	0.0011181773708854566	0.02656297009570507	NPC
CPC006_U937_6H:BRD-K71799949-001-20-8:96	DB00564	Carbamazepine	0.3373317779489573	1.600278824166975	0.0011188919111831317	0.02656297009570507	U937
CPC015_NPC_24H:BRD-K40902647-001-03-7:10	DB13374	Vincamine	-0.35760243825240173	-1.5843601566146817	0.0011341386430994084	0.02681084529598135	NPC
CPC017_NPC_24H:BRD-K50422030-003-01-8:10	DB06470	Clomethiazole	0.34165406817294736	1.6052950534623542	0.0011645582033931547	0.027413798382828734	NPC
CPC014_NEU_24H:BRD-K81418486:10	DB02546	Vorinostat	0.3758417991202584	1.5888154033156898	0.0011865107874512878	0.027813208752902243	NEU
LJP007_NEU_24H:I20	DB13005	Rebastinib	0.3411833953590058	1.6240088621687343	0.0012087319964466192	0.028215547314542632	NEU
AML001_HL60_24H:BRD-K19706299:3.33333	DB00374	Treprostinil	0.33208449438255366	1.6129079008526075	0.0012554784514243974	0.029184642835402973	HL60
AML001_U937_6H:BRD-K19706299:3.33333	DB00374	Treprostinil	0.34777221837442346	1.601415281580168	0.0012748949073116947	0.029343860523409114	U937
AML001_U937_24H:BRD-K26684619:10	DB08784	2-(4-CHLORO-PHENYLAMINO)-NICOTINIC ACID	0.35710819202530075	1.5845759683274059	0.001277350680070964	0.029343860523409114	U937
LJP007_NPC.TAK_24H:P04	DB09054	Idelalisib	-0.3661783431215575	-1.6025721555872392	0.0012821426027494836	0.029343860523409114	NPC.TAK
LJP007_NPC.CAS9_24H:F01	DB12848	PF-04217903	-0.3575290741732864	-1.5961731666901438	0.001286629176123632	0.029343860523409114	NPC.CAS9
NMH001_NEU_6H:BRD-K12807006-001-14-4:10	DB01852	Kaempherol	-0.37347233123760243	-1.609036307782863	0.0012886262463228594	0.029343860523409114	NEU
CPC006_PL21_6H:BRD-K33583600-001-09-6:10	DB03285	Isoliquiritigenin	-0.3383020717081198	-1.5870308219507483	0.001298974863081028	0.029459271386703473	PL21
LJP008_NPC_24H:I03	DB16239	Molibresib	-0.36093634285505904	-1.592527981434672	0.0013110923606153048	0.0296137015379465	NPC
NMH001_NPC_6H:BRD-K37289225-001-30-7:10	DB00363	Clozapine	0.35861494172094044	1.594604659889382	0.0013231688072058074	0.02963654538184726	NPC
AML001_U937_6H:BRD-K19706299:10	DB00374	Treprostinil	0.33580199635916713	1.592729703793544	0.0013263525305410122	0.02963654538184726	U937
LJP007_NPC_24H:P13	DB05294	Vandetanib	0.35234321578735317	1.5907351295166652	0.001328040212486434	0.02963654538184726	NPC
CPC006_THP1_6H:BRD-A14395271-001-01-5:10	DB00933	Mesoridazine	0.3631588562930127	1.5846380178593125	0.0013400258920257104	0.029669732113536317	THP1
NMH002_NPC_24H:BRD-K47192521-001-04-7:10	DB00159	Icosapent	-0.33529463450211183	-1.6128228268704299	0.001343359859823319	0.029669732113536317	NPC
CPC016_NPC_24H:BRD-K36927236-001-15-1:10	DB01016	Glyburide	0.34842636524480336	1.6110212632366738	0.0013454816678122761	0.029669732113536317	NPC
NMH002_NPC_6H:BRD-K54028654-001-01-8:10	DB12310	Trehalose	-0.3613822298192272	-1.5755343461393299	0.001370824835333846	0.030109573843809162	NPC
LJP007_JURKAT_24H:D04	DB12494	SGI-1776	0.34044924150596906	1.6020780044380052	0.0013796979994379008	0.03013621075820878	JURKAT
CPC006_U937_6H:BRD-K76205745-237-05-8:160	DB00678	Losartan	0.3246115594195669	1.57514081224226	0.0013828410027068377	0.03013621075820878	U937
CPC006_U937_6H:BRD-K26657438-001-01-2:10	DB00724	Imiquimod	-0.3476012857682568	-1.6069828224194957	0.0013923598714744734	0.030225586470646257	U937
LJP007_NEU_24H:B12	DB07970	5-[(2-methyl-5-{[3-(trifluoromethyl)phenyl]carbamoyl}phenyl)amino]pyridine-3-carboxamide	0.3210861178865497	1.615353038096149	0.0014018989358312623	0.03031470605814966	NEU
NMH002_NPC_24H:BRD-K30466858-335-01-5:10	DB08846	Ellagic acid	-0.33880350669916265	-1.590081715631958	0.0014121019242523236	0.030417438746732483	NPC
LJP007_NPC.CAS9_24H:F14	DB12247	AZD-4547	0.36410686790708935	1.5870884910475107	0.0014293953908267923	0.03067071907593237	NPC.CAS9
NMH002_NEU_24H:BRD-K27450477-003-06-8:10	DB07711	(2S,3R)-3-(6-amino-9H-purin-9-yl)nonan-2-ol	-0.3467661417513956	-1.5966495534306375	0.0014373145400593472	0.03067071907593237	NEU
CPC017_NPC_24H:BRD-K60640630-001-03-7:10	DB14512	Mometasone furoate	0.3608468708589874	1.5940176337786027	0.001440352822709138	0.03067071907593237	NPC
LJP007_NPC_24H:I21	DB13005	Rebastinib	0.36490304246708993	1.5800581643015306	0.0014614541468761417	0.031001721237345986	NPC
CPC015_NPC_24H:BRD-A14966924-001-03-0:10	DB13233	Alaproclate	-0.3296190840248517	-1.6050239551318521	0.0014753236090264148	0.03103479252456959	NPC
CPC015_NPC_24H:BRD-K21565985-001-15-9:10	DB11477	Xylazine	-0.3344876565733184	-1.5839491296644899	0.0014765430993981968	0.03103479252456959	NPC
CPC006_WSUDLCL2_6H:BRD-K56700933-001-01-3:10	DB12695	Phenethyl Isothiocyanate	-0.3512720843064883	-1.5923751225033078	0.001488187511626465	0.03103479252456959	WSUDLCL2
CPC006_PL21_6H:BRD-K17561142-003-16-8:10	DB01118	Amiodarone	0.3647994338603646	1.575696362228378	0.0014907168993088494	0.03103479252456959	PL21
CPC006_THP1_6H:BRD-K41895714-001-02-2:10	DB04769	5-QUINOXALIN-6-YLMETHYLENE-THIAZOLIDINE-2,4-DIONE	0.35420807933665294	1.5799888903713528	0.0014908271010189373	0.03103479252456959	THP1
LPROT003_NPC_6H:B09	DB03496	Alvocidib	0.3392149083544597	1.5842644643441113	0.0015153428463189798	0.03142787263796873	NPC
LJP007_NEU_24H:K03	DB12064	BMS-777607	-0.3535667866805373	-1.5823110886151213	0.001557037964249187	0.03217301778720821	NEU
LJP009_NPC_24H:M16	DB06314	SGX-523	0.33936563975846146	1.5803810155108429	0.0015749064899271605	0.032422152425474644	NPC
LJP009_NPC_24H:O02	DB07101	PD-0325901	-0.3645489924836331	-1.584229295042572	0.0016170722080038709	0.03316781561931469	NPC
NMH002_NPC_6H:BRD-K31342827-001-12-0:10	DB03777	Bisindolylmaleimide I	0.35266431961909506	1.5741462140416649	0.0016574146601732339	0.033805047492454526	NPC
CPC016_NPC_24H:BRD-K70778732-003-15-0:10	DB00656	Trazodone	-0.35251305709552727	-1.5623435165347885	0.001660258650821391	0.033805047492454526	NPC
LJP007_NPC.TAK_24H:E21	DB12021	Dinaciclib	0.35394342173791504	1.5614865421600266	0.00168759674584793	0.034236735436674916	NPC.TAK
NMH002_NPC_24H:BRD-K00959089-001-02-2:10	DB04795	Thenoyltrifluoroacetone	-0.3140470031132499	-1.569214751198676	0.0017104603497596507	0.03457484888155468	NPC
LPROT003_NPC_6H:J09	DB12006	BMS-906024	-0.3490992009101266	-1.5922499892628936	0.001722000275520044	0.034682453202622116	NPC
LJP007_NEU_24H:B09	DB07970	5-[(2-methyl-5-{[3-(trifluoromethyl)phenyl]carbamoyl}phenyl)amino]pyridine-3-carboxamide	0.3129516433604411	1.5705417969413136	0.0017301038062283738	0.0347203206293097	NEU
NMH002_NPC_24H:BRD-A38878059-001-02-8:10	DB07557	3,20-Pregnanedione	0.32394477144712686	1.5577560174988572	0.0017385102304640484	0.03476397338981694	NPC
LJP008_NPC_24H:L17	DB08756	Y-27632	-0.3341440570425023	-1.5771066093052888	0.0017488411293721028	0.03484565950273915	NPC
LJP007_NPC.CAS9_24H:D02	DB12494	SGI-1776	-0.34179732049933326	-1.5868545912383363	0.001756319949178827	0.0348701387774686	NPC.CAS9
LJP007_JURKAT_24H:J23	DB03044	Doramapimod	0.329961963395443	1.5637120120461472	0.001791061483782498	0.03514817508228704	JURKAT
AML001_HL60_24H:BRD-A19500257:10	DB02424	Geldanamycin	0.34497937757009417	1.5805990296368428	0.001793647727586302	0.03514817508228704	HL60
LJP007_NPC_24H:G14	DB01254	Dasatinib	0.3706472211990932	1.587787800802942	0.0017949233139106556	0.03514817508228704	NPC
CPC018_NPC_24H:BRD-K52989797-001-01-1:10	DB01242	Clomipramine	-0.3587201070933401	-1.5676819872483876	0.0017955242693048585	0.03514817508228704	NPC
CPC006_SKM1_6H:BRD-K06980535-003-15-0:10	DB00420	Promazine	-0.3330377085648788	-1.5701452509761815	0.0018221803330191644	0.0354091480752406	SKM1
CPC006_NOMO1_6H:BRD-K35960502-001-10-1:10	DB06803	Niclosamide	0.34155187161385653	1.567690972453273	0.0018225888277183819	0.0354091480752406	NOMO1
LJP007_JURKAT_24H:G17	DB01254	Dasatinib	0.34114959982091175	1.5706192919103492	0.001827896512935883	0.0354091480752406	JURKAT
CPC006_THP1_6H:BRD-K01976263-003-04-5:0.63	DB01735	3-Chloroalaninate	0.3564871710863727	1.591215102930154	0.0018751502524240724	0.03568121009828075	THP1
CPC006_PL21_6H:BRD-A84481105-003-17-2:10	DB00679	Thioridazine	0.3587840401758933	1.5756487260471204	0.001875962828604085	0.03568121009828075	PL21
DOSBIO001_NEU_24H:BRD-A19500257:0.37037	DB02424	Geldanamycin	-0.373643586677909	-1.54348934759357	0.0018801664055324437	0.03568121009828075	NEU
CPC006_THP1_6H:BRD-A17883755-001-02-0:177.6	DB00480	Lenalidomide	0.36858548261010576	1.5573362824184003	0.001887407174394176	0.03568121009828075	THP1
NMH001_NPC_6H:BRD-K09416995-001-32-4:10	DB00227	Lovastatin	-0.36566119540099207	-1.560677828753087	0.0018896535635133558	0.03568121009828075	NPC
CPC015_NPC_24H:BRD-K21733600-001-06-7:10	DB00533	Rofecoxib	-0.3367242174518397	-1.5775129736939084	0.0018974115716465173	0.03568121009828075	NPC
CPC016_NEU_24H:BRD-A17065207-001-06-9:10	DB07348	Brefeldin A	-0.32649589789616484	-1.5580249246327758	0.001898622394913458	0.03568121009828075	NEU
LJP007_NPC.CAS9_24H:B04	DB01204	Mitoxantrone	0.35380647314814384	1.5638720803936688	0.0018994600277153916	0.03568121009828075	NPC.CAS9
LJP007_JURKAT_24H:C05	DB11800	Tivozanib	-0.33883859045097126	-1.5709015841002438	0.001914695745728405	0.03568121009828075	JURKAT
CPC016_NEU_24H:BRD-A82371568-001-01-5:10	DB00631	Clofarabine	0.3384554451406167	1.5821908338017914	0.0019148979057063958	0.03568121009828075	NEU
NMH001_NEU_6H:BRD-K39981244-001-01-5:10	DB00368	Norepinephrine	-0.3243415663184045	-1.5721811716310299	0.0019183742305422043	0.03568121009828075	NEU
LJP008_NPC_24H:A20	DB11740	MK-1775	0.3634336548400431	1.555219720341385	0.00191868847992189	0.03568121009828075	NPC
DOSBIO002_NPC_24H:BRD-A19500257:10	DB02424	Geldanamycin	0.35053456689672297	1.5442898622842676	0.0019498389990083675	0.03614003912115509	NPC
CPC016_NPC_24H:BRD-A44780397-001-01-1:10	DB00834	Mifepristone	0.3682793934993167	1.548657271074503	0.0019658129314338007	0.036263209894320844	NPC
CPC006_NOMO1_6H:BRD-K78126613-001-16-0:10	DB00170	Menadione	0.3267730973968701	1.570060716528634	0.0019750440174538773	0.036263209894320844	NOMO1
CPC018_NPC_24H:BRD-K01095011-001-03-5:10	DB01216	Finasteride	-0.3353899593656111	-1.5817938072098208	0.001975984192126463	0.036263209894320844	NPC
LJP009_NEU_24H:L20	DB12588	AZD-1480	0.36626561793420515	1.577839961925712	0.002028317418505104	0.037101583206032705	NEU
NMH001_NEU_24H:BRD-K81418486-001-28-5:10	DB02546	Vorinostat	-0.344869774980529	-1.5666883096069868	0.002041553748870822	0.037142781055937206	NEU
LJP007_NPC.CAS9_24H:P19	DB11886	Infigratinib	0.35310423221030934	1.5678210799831886	0.0020471903624576784	0.037142781055937206	NPC.CAS9
CPC014_NEU_24H:BRD-K64052750-001-04-3:10	DB00317	Gefitinib	-0.35789250380014986	-1.565250456853566	0.002050542492423133	0.037142781055937206	NEU
CPC015_NPC_24H:BRD-K70301876-034-06-1:10	DB01175	Escitalopram	0.339285200873507	1.5739781381739737	0.002080218422934408	0.03755837728657302	NPC
NMH002_NPC_6H:BRD-K43164539-001-09-9:10	DB02659	Cholic Acid	-0.3384574087762591	-1.583142489002935	0.0020937723693629207	0.03761723442461746	NPC
CPC015_NPC_24H:BRD-K57569181-001-16-8:10	DB00806	Pentoxifylline	-0.3387320776093761	-1.573403755579899	0.002096963596711961	0.03761723442461746	NPC
CPC015_NPC_24H:BRD-A22032524-074-04-0:10	DB09237	Levamlodipine	0.3385510481452381	1.5634392601060554	0.002115959354453078	0.03774382348634308	NPC
LJP009_NPC.TAK_24H:B04	DB01204	Mitoxantrone	0.36483636169251055	1.5377188800353332	0.0021175509502106803	0.03774382348634308	NPC.TAK
LJP007_NPC.TAK_24H:I18	DB11526	Masitinib	-0.34961166027983587	-1.5668061966493196	0.00213493283857112	0.03781908418027016	NPC.TAK
LJP008_NPC_24H:D05	DB09074	Olaparib	0.3159473465992762	1.5350499229642038	0.0021353309763013266	0.03781908418027016	NPC
CPC018_NPC_24H:BRD-K72029282-001-15-4:10	DB01599	Probucol	-0.3529905949477548	-1.5519082879111488	0.0021482512577134277	0.03788856881052847	NPC
LJP009_NPC.TAK_24H:O19	DB07232	Veliparib	0.3538221081299491	1.5721725998799432	0.002152836765179696	0.03788856881052847	NPC.TAK
LJP008_NPC.CAS9_24H:K12	DB11962	GSK-1059615	0.34959796753543504	1.5733267387268814	0.0021790008877411024	0.038114320514372045	NPC.CAS9
NMH001_NEU_6H:BRD-K32814891-001-01-1:10	DB12395	Esreboxetine	0.33839060496377615	1.5531389625741205	0.0021793275217932753	0.038114320514372045	NEU
NMH002_NEU_6H:BRD-A93000692-001-06-5:10	DB09201	Ciglitazone	-0.32262680290366497	-1.5743108064670637	0.0021864440469091632	0.038119285430331946	NEU
