ID1	ID2	Name1	Name2	Separation	ATC_Codes1	ATC_Codes2	Reported_Interaction	Reported_Combination
DB01393	DB08399	Bezafibrate	Piceatannol	1.0	C		False	False
DB00570	DB00794	Vinblastine	Primidone	1.0	L	N	False	False
DB01393	DB01403	Bezafibrate	Methotrimeprazine	1.0	C	N	False	False
DB00543	DB02266	Amoxapine	Flufenamic acid	1.0	N	M	False	False
DB02546	DB00408	Vorinostat	Loxapine	1.0	L	N	False	False
DB02546	DB00320	Vorinostat	Dihydroergotamine	1.0	L	N	False	False
DB02546	DB01186	Vorinostat	Pergolide	1.0	L	N	False	False
DB02546	DB01403	Vorinostat	Methotrimeprazine	1.0	L	N	True	False
DB02546	DB09232	Vorinostat	Cilnidipine	1.0	L	C	False	False
DB02546	DB04599	Vorinostat	Aniracetam	1.0	L	N	False	False
DB02546	DB00933	Vorinostat	Mesoridazine	1.0	L	N	True	False
DB02546	DB01200	Vorinostat	Bromocriptine	1.0	L	G, N	False	False
DB08399	DB00806	Piceatannol	Pentoxifylline	1.0		C, R	False	False
DB02546	DB00875	Vorinostat	Flupentixol	1.0	L	N	True	False
DB02546	DB01184	Vorinostat	Domperidone	1.0	L	A	True	False
DB02546	DB00543	Vorinostat	Amoxapine	1.0	L	N	True	False
DB02546	DB00949	Vorinostat	Felbamate	1.0	L	N	True	False
DB02546	DB06153	Vorinostat	Pizotifen	1.0	L	N	False	False
DB02546	DB01224	Vorinostat	Quetiapine	1.0	L	N	True	False
DB02546	DB00806	Vorinostat	Pentoxifylline	1.0	L	C, R	True	False
DB00726	DB00615	Trimipramine	Rifabutin	1.0	N	J	False	False
DB00726	DB02266	Trimipramine	Flufenamic acid	1.0	N	M	False	False
DB06148	DB02266	Mianserin	Flufenamic acid	1.0	N	M	False	False
DB06148	DB01393	Mianserin	Bezafibrate	1.0	N	C	False	False
DB00246	DB02266	Ziprasidone	Flufenamic acid	1.0	N	M	False	False
DB00246	DB01393	Ziprasidone	Bezafibrate	1.0	N	C	False	False
DB00409	DB01393	Remoxipride	Bezafibrate	1.0	N	C	False	False
DB00409	DB08399	Remoxipride	Piceatannol	1.0	N		False	False
DB00409	DB00541	Remoxipride	Vincristine	1.0	N	L	False	False
DB09232	DB00966	Cilnidipine	Telmisartan	1.0	C	C	True	False
DB09232	DB00949	Cilnidipine	Felbamate	1.0	C	N	False	False
DB07863	DB00408	2-chloro-5-nitro-N-phenylbenzamide	Loxapine	1.0		N	False	False
DB07863	DB01186	2-chloro-5-nitro-N-phenylbenzamide	Pergolide	1.0		N	False	False
DB07863	DB08399	2-chloro-5-nitro-N-phenylbenzamide	Piceatannol	1.0			False	False
DB07863	DB01403	2-chloro-5-nitro-N-phenylbenzamide	Methotrimeprazine	1.0		N	False	False
DB07863	DB09232	2-chloro-5-nitro-N-phenylbenzamide	Cilnidipine	1.0		C	False	False
DB07863	DB04599	2-chloro-5-nitro-N-phenylbenzamide	Aniracetam	1.0		N	False	False
DB07863	DB00933	2-chloro-5-nitro-N-phenylbenzamide	Mesoridazine	1.0		N	False	False
DB09232	DB00615	Cilnidipine	Rifabutin	1.0	C	J	False	False
DB07863	DB01200	2-chloro-5-nitro-N-phenylbenzamide	Bromocriptine	1.0		G, N	False	False
DB09232	DB02266	Cilnidipine	Flufenamic acid	1.0	C	M	False	False
DB07863	DB00800	2-chloro-5-nitro-N-phenylbenzamide	Fenoldopam	1.0		C	False	False
DB07863	DB00875	2-chloro-5-nitro-N-phenylbenzamide	Flupentixol	1.0		N	False	False
DB07863	DB01184	2-chloro-5-nitro-N-phenylbenzamide	Domperidone	1.0		A	False	False
DB07863	DB00543	2-chloro-5-nitro-N-phenylbenzamide	Amoxapine	1.0		N	False	False
DB07863	DB00949	2-chloro-5-nitro-N-phenylbenzamide	Felbamate	1.0		N	False	False
DB07863	DB06153	2-chloro-5-nitro-N-phenylbenzamide	Pizotifen	1.0		N	False	False
DB07863	DB01224	2-chloro-5-nitro-N-phenylbenzamide	Quetiapine	1.0		N	False	False
DB07863	DB00806	2-chloro-5-nitro-N-phenylbenzamide	Pentoxifylline	1.0		C, R	False	False
DB09232	DB00806	Cilnidipine	Pentoxifylline	1.0	C	C, R	False	False
DB00570	DB09286	Vinblastine	Pipamperone	1.0	L	N	False	False
DB00570	DB00575	Vinblastine	Clonidine	1.0	L	C, N, S	False	False
DB00570	DB00935	Vinblastine	Oxymetazoline	1.0	L	S, R	False	False
DB00420	DB01393	Promazine	Bezafibrate	1.0	N	C	False	False
DB07863	DB00656	2-chloro-5-nitro-N-phenylbenzamide	Trazodone	1.0		N	False	False
DB07863	DB00726	2-chloro-5-nitro-N-phenylbenzamide	Trimipramine	1.0		N	False	False
DB07863	DB01239	2-chloro-5-nitro-N-phenylbenzamide	Chlorprothixene	1.0		N	False	False
DB00420	DB02266	Promazine	Flufenamic acid	1.0	N	M	False	False
DB00409	DB00615	Remoxipride	Rifabutin	1.0	N	J	False	False
DB00409	DB02266	Remoxipride	Flufenamic acid	1.0	N	M	False	False
DB00420	DB00615	Promazine	Rifabutin	1.0	N	J	False	False
DB09232	DB00800	Cilnidipine	Fenoldopam	1.0	C	C	True	False
DB07863	DB00484	2-chloro-5-nitro-N-phenylbenzamide	Brimonidine	1.0		D, S	False	False
DB07863	DB04946	2-chloro-5-nitro-N-phenylbenzamide	Iloperidone	1.0		N	False	False
DB07863	DB00589	2-chloro-5-nitro-N-phenylbenzamide	Lisuride	1.0		G, N	False	False
DB07863	DB09286	2-chloro-5-nitro-N-phenylbenzamide	Pipamperone	1.0		N	False	False
DB07863	DB00248	2-chloro-5-nitro-N-phenylbenzamide	Cabergoline	1.0		G, N	False	False
DB07863	DB00575	2-chloro-5-nitro-N-phenylbenzamide	Clonidine	1.0		C, N, S	False	False
DB00420	DB00541	Promazine	Vincristine	1.0	N	L	False	False
DB07863	DB00734	2-chloro-5-nitro-N-phenylbenzamide	Risperidone	1.0		N	False	False
DB07863	DB00420	2-chloro-5-nitro-N-phenylbenzamide	Promazine	1.0		N	False	False
DB09232	DB01184	Cilnidipine	Domperidone	1.0	C	A	False	False
DB07863	DB00246	2-chloro-5-nitro-N-phenylbenzamide	Ziprasidone	1.0		N	False	False
DB07863	DB06148	2-chloro-5-nitro-N-phenylbenzamide	Mianserin	1.0		N	False	False
DB07863	DB00935	2-chloro-5-nitro-N-phenylbenzamide	Oxymetazoline	1.0		S, R	False	False
DB01186	DB00615	Pergolide	Rifabutin	1.0	N	J	False	False
DB07863	DB01175	2-chloro-5-nitro-N-phenylbenzamide	Escitalopram	1.0		N	False	False
DB07863	DB09167	2-chloro-5-nitro-N-phenylbenzamide	Dosulepin	1.0		N	False	False
DB07863	DB00715	2-chloro-5-nitro-N-phenylbenzamide	Paroxetine	1.0		N	False	False
DB01247	DB11830	Isocarboxazid	Mocetinostat	1.0	N		False	False
DB00966	DB00806	Telmisartan	Pentoxifylline	1.0	C	C, R	False	False
DB00643	DB00966	Mebendazole	Telmisartan	1.0	P	C	False	False
DB00643	DB04599	Mebendazole	Aniracetam	1.0	P	N	False	False
DB00643	DB09286	Mebendazole	Pipamperone	1.0	P	N	False	False
DB00643	DB00320	Mebendazole	Dihydroergotamine	1.0	P	N	False	False
DB00518	DB11886	Albendazole	Infigratinib	1.0	P		False	False
DB00715	DB02266	Paroxetine	Flufenamic acid	1.0	N	M	False	False
DB00715	DB00615	Paroxetine	Rifabutin	1.0	N	J	False	False
DB00643	DB01186	Mebendazole	Pergolide	1.0	P	N	False	False
DB03010	DB00409	Patupilone	Remoxipride	1.0		N	False	False
DB03010	DB01247	Patupilone	Isocarboxazid	1.0		N	False	False
DB03010	DB00935	Patupilone	Oxymetazoline	1.0		S, R	False	False
DB00643	DB09232	Mebendazole	Cilnidipine	1.0	P	C	False	False
DB00518	DB00484	Albendazole	Brimonidine	1.0	P	D, S	False	False
DB00643	DB11886	Mebendazole	Infigratinib	1.0	P		False	False
DB00643	DB00933	Mebendazole	Mesoridazine	1.0	P	N	False	False
DB00794	DB00656	Primidone	Trazodone	1.0	N	N	False	False
DB00518	DB00806	Albendazole	Pentoxifylline	1.0	P	C, R	False	False
DB03010	DB01184	Patupilone	Domperidone	1.0		A	False	False
DB00518	DB00935	Albendazole	Oxymetazoline	1.0	P	S, R	False	False
DB00518	DB03756	Albendazole	Doconexent	1.0	P		False	False
DB03010	DB00875	Patupilone	Flupentixol	1.0		N	False	False
DB00518	DB06153	Albendazole	Pizotifen	1.0	P	N	False	False
DB01393	DB06153	Bezafibrate	Pizotifen	1.0	C	N	False	False
DB00518	DB02266	Albendazole	Flufenamic acid	1.0	P	M	False	False
DB00518	DB01175	Albendazole	Escitalopram	1.0	P	N	False	False
DB00643	DB00800	Mebendazole	Fenoldopam	1.0	P	C	False	False
DB00643	DB00875	Mebendazole	Flupentixol	1.0	P	N	False	False
DB00518	DB07863	Albendazole	2-chloro-5-nitro-N-phenylbenzamide	1.0	P		False	False
DB00518	DB01186	Albendazole	Pergolide	1.0	P	N	False	False
DB08399	DB09232	Piceatannol	Cilnidipine	1.0		C	False	False
DB08399	DB00949	Piceatannol	Felbamate	1.0		N	False	False
DB00643	DB00656	Mebendazole	Trazodone	1.0	P	N	False	False
DB00794	DB08399	Primidone	Piceatannol	1.0	N		False	False
DB08399	DB00966	Piceatannol	Telmisartan	1.0		C	False	False
DB03010	DB09286	Patupilone	Pipamperone	1.0		N	False	False
DB00643	DB01175	Mebendazole	Escitalopram	1.0	P	N	False	False
DB00643	DB00715	Mebendazole	Paroxetine	1.0	P	N	False	False
DB00518	DB06155	Albendazole	Rimonabant	1.0	P	A	False	False
DB01393	DB01224	Bezafibrate	Quetiapine	1.0	C	N	False	False
DB00518	DB00575	Albendazole	Clonidine	1.0	P	C, N, S	False	False
DB01393	DB00806	Bezafibrate	Pentoxifylline	1.0	C	C, R	False	False
DB08399	DB00933	Piceatannol	Mesoridazine	1.0		N	False	False
DB08399	DB00800	Piceatannol	Fenoldopam	1.0		C	False	False
DB03010	DB00575	Patupilone	Clonidine	1.0		C, N, S	False	False
DB00643	DB00794	Mebendazole	Primidone	1.0	P	N	False	False
DB08399	DB01184	Piceatannol	Domperidone	1.0		A	False	False
DB00518	DB00420	Albendazole	Promazine	1.0	P	N	False	False
DB08399	DB04599	Piceatannol	Aniracetam	1.0		N	False	False
DB00643	DB00420	Mebendazole	Promazine	1.0	P	N	False	False
DB00643	DB00575	Mebendazole	Clonidine	1.0	P	C, N, S	False	False
DB00643	DB03756	Mebendazole	Doconexent	1.0	P		False	False
DB03010	DB00420	Patupilone	Promazine	1.0		N	False	False
DB00518	DB09286	Albendazole	Pipamperone	1.0	P	N	False	False
DB00518	DB00656	Albendazole	Trazodone	1.0	P	N	False	False
DB03010	DB00484	Patupilone	Brimonidine	1.0		D, S	False	False
DB00643	DB00726	Mebendazole	Trimipramine	1.0	P	N	False	False
DB00518	DB00320	Albendazole	Dihydroergotamine	1.0	P	N	False	False
DB00643	DB01184	Mebendazole	Domperidone	1.0	P	A	False	False
DB00643	DB00935	Mebendazole	Oxymetazoline	1.0	P	S, R	False	False
DB03010	DB09232	Patupilone	Cilnidipine	1.0		C	False	False
DB03010	DB00794	Patupilone	Primidone	1.0		N	False	False
DB00643	DB01247	Mebendazole	Isocarboxazid	1.0	P	N	False	False
DB00518	DB00794	Albendazole	Primidone	1.0	P	N	False	False
DB00794	DB00966	Primidone	Telmisartan	1.0	N	C	False	False
DB03010	DB00320	Patupilone	Dihydroergotamine	1.0		N	False	False
DB00794	DB00806	Primidone	Pentoxifylline	1.0	N	C, R	False	False
DB00643	DB07863	Mebendazole	2-chloro-5-nitro-N-phenylbenzamide	1.0	P		False	False
DB00643	DB00806	Mebendazole	Pentoxifylline	1.0	P	C, R	False	False
DB00794	DB00925	Primidone	Phenoxybenzamine	1.0	N	C	False	False
DB00518	DB00966	Albendazole	Telmisartan	1.0	P	C	False	False
DB00518	DB04599	Albendazole	Aniracetam	1.0	P	N	False	False
DB03010	DB01186	Patupilone	Pergolide	1.0		N	False	False
DB00643	DB00409	Mebendazole	Remoxipride	1.0	P	N	False	False
DB00518	DB00875	Albendazole	Flupentixol	1.0	P	N	False	False
DB03010	DB04599	Patupilone	Aniracetam	1.0		N	False	False
DB00518	DB00933	Albendazole	Mesoridazine	1.0	P	N	False	False
DB00518	DB01184	Albendazole	Domperidone	1.0	P	A	False	False
DB00518	DB00726	Albendazole	Trimipramine	1.0	P	N	False	False
DB00518	DB01247	Albendazole	Isocarboxazid	1.0	P	N	False	False
DB00794	DB00541	Primidone	Vincristine	1.0	N	L	False	False
DB00643	DB06155	Mebendazole	Rimonabant	1.0	P	A	False	False
DB00518	DB00409	Albendazole	Remoxipride	1.0	P	N	False	False
DB03010	DB00933	Patupilone	Mesoridazine	1.0		N	False	False
DB00518	DB09232	Albendazole	Cilnidipine	1.0	P	C	False	False
DB00643	DB02266	Mebendazole	Flufenamic acid	1.0	P	M	False	False
DB00715	DB01393	Paroxetine	Bezafibrate	1.0	N	C	False	False
DB00643	DB00484	Mebendazole	Brimonidine	1.0	P	D, S	False	False
DB00794	DB00800	Primidone	Fenoldopam	1.0	N	C	False	False
DB03010	DB00800	Patupilone	Fenoldopam	1.0		C	False	False
DB00715	DB08399	Paroxetine	Piceatannol	1.0	N		False	False
DB00518	DB00715	Albendazole	Paroxetine	1.0	P	N	False	False
DB03010	DB00656	Patupilone	Trazodone	1.0		N	False	False
DB00518	DB00800	Albendazole	Fenoldopam	1.0	P	C	False	False
DB03010	DB00806	Patupilone	Pentoxifylline	1.0		C, R	False	False
DB03010	DB00715	Patupilone	Paroxetine	1.0		N	False	False
DB00715	DB00541	Paroxetine	Vincristine	1.0	N	L	False	False
DB00643	DB06153	Mebendazole	Pizotifen	1.0	P	N	False	False
DB01247	DB02709	Isocarboxazid	Resveratrol	0.9972527472527473	N		True	False
DB02659	DB00541	Cholic Acid	Vincristine	0.991718426501035	A	L	False	False
DB02659	DB00933	Cholic Acid	Mesoridazine	0.991718426501035	A	N	False	False
DB02659	DB01184	Cholic Acid	Domperidone	0.991718426501035	A	A	False	False
DB00575	DB09213	Clonidine	Dexibuprofen	0.9861111111111112	C, N, S	M	False	False
DB00484	DB01173	Brimonidine	Orphenadrine	0.9857142857142858	D, S	M, N	False	False
DB02659	DB04599	Cholic Acid	Aniracetam	0.9847619047619047	A	N	False	False
DB01247	DB01244	Isocarboxazid	Bepridil	0.9833333333333334	N	C	False	False
DB02659	DB00409	Cholic Acid	Remoxipride	0.9816849816849818	A	N	False	False
DB00363	DB01393	Clozapine	Bezafibrate	0.9814814814814814	N	C	False	False
DB03756	DB00363	Doconexent	Clozapine	0.9814814814814814		N	False	False
DB00484	DB01244	Brimonidine	Bepridil	0.976923076923077	D, S	C	False	False
DB04216	DB01184	Quercetin	Domperidone	0.9763729246487869		A	False	False
DB09213	DB00800	Dexibuprofen	Fenoldopam	0.9750000000000001	M	C	False	False
DB02659	DB00800	Cholic Acid	Fenoldopam	0.9737274220032841	A	C	False	False
DB01393	DB01151	Bezafibrate	Desipramine	0.9705882352941178	C	N	False	False
DB11830	DB01151	Mocetinostat	Desipramine	0.9705882352941178		N	True	False
DB07863	DB01151	2-chloro-5-nitro-N-phenylbenzamide	Desipramine	0.9705882352941178		N	False	False
DB02266	DB01151	Flufenamic acid	Desipramine	0.9705882352941178	M	N	False	False
DB03756	DB01151	Doconexent	Desipramine	0.9705882352941178		N	False	False
DB02659	DB00794	Cholic Acid	Primidone	0.9692780337941627	A	N	False	False
DB08901	DB00800	Ponatinib	Fenoldopam	0.9666666666666668	L	C	False	False
DB00988	DB08399	Dopamine	Piceatannol	0.9666666666666668	C		False	False
DB00575	DB08901	Clonidine	Ponatinib	0.9666666666666668	C, N, S	L	False	False
DB08901	DB00806	Ponatinib	Pentoxifylline	0.9666666666666668	L	C, R	True	False
DB00484	DB08901	Brimonidine	Ponatinib	0.9666666666666668	D, S	L	False	False
DB08901	DB01184	Ponatinib	Domperidone	0.9666666666666668	L	A	False	False
DB00518	DB00540	Albendazole	Nortriptyline	0.9642857142857144	P	N	False	False
DB00540	DB02266	Nortriptyline	Flufenamic acid	0.9642857142857144	N	M	False	False
DB00540	DB00541	Nortriptyline	Vincristine	0.9642857142857144	N	L	False	False
DB00540	DB01393	Nortriptyline	Bezafibrate	0.9642857142857144	N	C	False	False
DB03010	DB00540	Patupilone	Nortriptyline	0.9642857142857144		N	False	False
DB03756	DB00540	Doconexent	Nortriptyline	0.9642857142857144		N	False	False
DB07863	DB00540	2-chloro-5-nitro-N-phenylbenzamide	Nortriptyline	0.9642857142857144		N	False	False
DB00540	DB00615	Nortriptyline	Rifabutin	0.9642857142857144	N	J	False	False
DB00643	DB00540	Mebendazole	Nortriptyline	0.9642857142857144	P	N	False	False
DB11886	DB00934	Infigratinib	Maprotiline	0.9615384615384617		N	False	False
DB07863	DB00934	2-chloro-5-nitro-N-phenylbenzamide	Maprotiline	0.9615384615384617		N	False	False
DB03756	DB00934	Doconexent	Maprotiline	0.9615384615384617		N	False	False
DB00934	DB01393	Maprotiline	Bezafibrate	0.9615384615384617	N	C	False	False
DB02546	DB00934	Vorinostat	Maprotiline	0.9615384615384617	L	N	True	False
DB00934	DB02266	Maprotiline	Flufenamic acid	0.9615384615384617	N	M	False	False
DB05223	DB00934	Pracinostat	Maprotiline	0.9615384615384617		N	True	False
DB11830	DB00934	Mocetinostat	Maprotiline	0.9615384615384617		N	True	False
DB00794	DB00368	Primidone	Norepinephrine	0.9583333333333335	N	C	False	False
DB11830	DB00368	Mocetinostat	Norepinephrine	0.9583333333333335		C	False	False
DB05134	DB01392	Tanespimycin	Yohimbine	0.9583333333333335		G	False	False
DB00518	DB01392	Albendazole	Yohimbine	0.9583333333333335	P	G	False	False
DB02546	DB01392	Vorinostat	Yohimbine	0.9583333333333335	L	G	False	False
DB05134	DB00368	Tanespimycin	Norepinephrine	0.9583333333333335		C	False	False
DB00570	DB01392	Vinblastine	Yohimbine	0.9583333333333335	L	G	False	False
DB02424	DB01392	Geldanamycin	Yohimbine	0.9583333333333335		G	False	False
DB11830	DB01392	Mocetinostat	Yohimbine	0.9583333333333335		G	False	False
DB01392	DB00615	Yohimbine	Rifabutin	0.9583333333333335	G	J	False	False
DB07863	DB01392	2-chloro-5-nitro-N-phenylbenzamide	Yohimbine	0.9583333333333335		G	False	False
DB01392	DB03756	Yohimbine	Doconexent	0.9583333333333335	G		False	False
DB11886	DB00368	Infigratinib	Norepinephrine	0.9583333333333335		C	False	False
DB00643	DB01392	Mebendazole	Yohimbine	0.9583333333333335	P	G	False	False
DB01392	DB01393	Yohimbine	Bezafibrate	0.9583333333333335	G	C	False	False
DB05223	DB01392	Pracinostat	Yohimbine	0.9583333333333335		G	False	False
DB01247	DB00368	Isocarboxazid	Norepinephrine	0.9583333333333335	N	C	False	False
DB01392	DB00541	Yohimbine	Vincristine	0.9583333333333335	G	L	False	False
DB01392	DB02266	Yohimbine	Flufenamic acid	0.9583333333333335	G	M	False	False
DB03010	DB01392	Patupilone	Yohimbine	0.9583333333333335		G	False	False
DB00368	DB09232	Norepinephrine	Cilnidipine	0.9583333333333335	C	C	False	False
DB01247	DB00201	Isocarboxazid	Caffeine	0.9553571428571428	N	V, N, R	False	False
DB04946	DB00132	Iloperidone	alpha-Linolenic acid	0.9545454545454546	N		False	False
DB00132	DB00949	alpha-Linolenic acid	Felbamate	0.9545454545454546		N	False	False
DB00132	DB04599	alpha-Linolenic acid	Aniracetam	0.9545454545454546		N	False	False
DB00575	DB00132	Clonidine	alpha-Linolenic acid	0.9545454545454546	C, N, S		False	False
DB00132	DB00806	alpha-Linolenic acid	Pentoxifylline	0.9545454545454546		C, R	False	False
DB00132	DB08399	alpha-Linolenic acid	Piceatannol	0.9545454545454546			False	False
DB01239	DB00132	Chlorprothixene	alpha-Linolenic acid	0.9545454545454546	N		False	False
DB00132	DB00800	alpha-Linolenic acid	Fenoldopam	0.9545454545454546		C	False	False
DB00484	DB00132	Brimonidine	alpha-Linolenic acid	0.9545454545454546	D, S		False	False
DB00935	DB00132	Oxymetazoline	alpha-Linolenic acid	0.9545454545454546	S, R		False	False
DB00409	DB00132	Remoxipride	alpha-Linolenic acid	0.9545454545454546	N		False	False
DB00132	DB09232	alpha-Linolenic acid	Cilnidipine	0.9545454545454546		C	False	False
DB09167	DB00132	Dosulepin	alpha-Linolenic acid	0.9545454545454546	N		False	False
DB06155	DB00132	Rimonabant	alpha-Linolenic acid	0.9545454545454546	A		False	False
DB00715	DB00132	Paroxetine	alpha-Linolenic acid	0.9545454545454546	N		False	False
DB09286	DB00132	Pipamperone	alpha-Linolenic acid	0.9545454545454546	N		False	False
DB09286	DB06589	Pipamperone	Pazopanib	0.95	N	L	False	False
DB06589	DB01184	Pazopanib	Domperidone	0.95	L	A	False	False
DB06589	DB00794	Pazopanib	Primidone	0.95	L	N	False	False
DB06589	DB00715	Pazopanib	Paroxetine	0.95	L	N	False	False
DB06589	DB00543	Pazopanib	Amoxapine	0.95	L	N	False	False
DB00570	DB01149	Vinblastine	Nefazodone	0.95	L	N	False	False
DB01149	DB02266	Nefazodone	Flufenamic acid	0.95	N	M	False	False
DB06589	DB00800	Pazopanib	Fenoldopam	0.95	L	C	False	False
DB00575	DB06589	Clonidine	Pazopanib	0.95	C, N, S	L	False	False
DB06589	DB00949	Pazopanib	Felbamate	0.95	L	N	False	False
DB06589	DB01175	Pazopanib	Escitalopram	0.95	L	N	False	False
DB00518	DB06589	Albendazole	Pazopanib	0.95	P	L	False	False
DB00935	DB06589	Oxymetazoline	Pazopanib	0.95	S, R	L	False	False
DB00794	DB01149	Primidone	Nefazodone	0.95	N	N	False	False
DB06589	DB00875	Pazopanib	Flupentixol	0.95	L	N	True	False
DB06589	DB00541	Pazopanib	Vincristine	0.95	L	L	False	False
DB00409	DB06589	Remoxipride	Pazopanib	0.95	N	L	False	False
DB06589	DB00933	Pazopanib	Mesoridazine	0.95	L	N	True	False
DB06589	DB00320	Pazopanib	Dihydroergotamine	0.95	L	N	False	False
DB06589	DB00925	Pazopanib	Phenoxybenzamine	0.95	L	C	False	False
DB01393	DB01149	Bezafibrate	Nefazodone	0.95	C	N	False	False
DB01149	DB00949	Nefazodone	Felbamate	0.95	N	N	False	False
DB00589	DB06589	Lisuride	Pazopanib	0.95	G, N	L	False	False
DB06589	DB04599	Pazopanib	Aniracetam	0.95	L	N	False	False
DB00541	DB01149	Vincristine	Nefazodone	0.95	L	N	False	False
DB06589	DB01186	Pazopanib	Pergolide	0.95	L	N	False	False
DB00420	DB06589	Promazine	Pazopanib	0.95	N	L	True	False
DB06589	DB01200	Pazopanib	Bromocriptine	0.95	L	G, N	False	False
DB06589	DB00656	Pazopanib	Trazodone	0.95	L	N	True	False
DB00734	DB06589	Risperidone	Pazopanib	0.95	N	L	True	False
DB06589	DB00966	Pazopanib	Telmisartan	0.95	L	C	False	False
DB06148	DB06589	Mianserin	Pazopanib	0.95	N	L	False	False
DB06589	DB00726	Pazopanib	Trimipramine	0.95	L	N	False	False
DB05223	DB01149	Pracinostat	Nefazodone	0.95		N	False	False
DB07863	DB06589	2-chloro-5-nitro-N-phenylbenzamide	Pazopanib	0.95		L	False	False
DB04946	DB06589	Iloperidone	Pazopanib	0.95	N	L	False	False
DB11830	DB01149	Mocetinostat	Nefazodone	0.95		N	False	False
DB03756	DB01149	Doconexent	Nefazodone	0.95		N	False	False
DB00248	DB06589	Cabergoline	Pazopanib	0.95	G, N	L	False	False
DB05223	DB06589	Pracinostat	Pazopanib	0.95		L	True	False
DB07863	DB01149	2-chloro-5-nitro-N-phenylbenzamide	Nefazodone	0.95		N	False	False
DB02546	DB06589	Vorinostat	Pazopanib	0.95	L	L	True	False
DB00643	DB01149	Mebendazole	Nefazodone	0.95	P	N	False	False
DB11830	DB06589	Mocetinostat	Pazopanib	0.95		L	True	False
DB02546	DB01149	Vorinostat	Nefazodone	0.95	L	N	False	False
DB06589	DB00806	Pazopanib	Pentoxifylline	0.95	L	C, R	False	False
DB06155	DB06589	Rimonabant	Pazopanib	0.95	A	L	False	False
DB00643	DB06589	Mebendazole	Pazopanib	0.95	P	L	False	False
DB00518	DB01149	Albendazole	Nefazodone	0.95	P	N	False	False
DB03010	DB06589	Patupilone	Pazopanib	0.95		L	False	False
DB00518	DB02659	Albendazole	Cholic Acid	0.9482401656314701	P	A	False	False
DB00643	DB02659	Mebendazole	Cholic Acid	0.9482401656314701	P	A	False	False
DB00363	DB09232	Clozapine	Cilnidipine	0.9469987228607917	N	C	True	False
DB09213	DB01184	Dexibuprofen	Domperidone	0.9464285714285716	M	A	False	False
DB06155	DB09213	Rimonabant	Dexibuprofen	0.9464285714285716	A	M	False	False
DB09213	DB00933	Dexibuprofen	Mesoridazine	0.9464285714285716	M	N	False	False
DB00315	DB00132	Zolmitriptan	alpha-Linolenic acid	0.9446770334928232	N		False	False
